Suburb,Rooms,Type,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,CouncilArea,Regionname,Year,target
Highett,4,h,15,3190,4,2,2,800,Bayside,Southern Metropolitan,2017,1600000
Hillside,4,h,20,3037,4,2,4,800,Melton,Western Metropolitan,2017,800000
Hoppers Crossing,3,h,20,3029,3,1,0,600,Wyndham,Western Metropolitan,2017,600000
Hoppers Crossing,4,h,20,3029,4,2,2,600,Wyndham,Western Metropolitan,2017,600000
Hoppers Crossing,4,h,20,3029,4,2,1,600,Wyndham,Western Metropolitan,2017,600000
Hughesdale,2,u,10,3166,2,1,1,0,Monash,Southern Metropolitan,2017,400000
Ivanhoe,2,t,10,3079,2,1,2,200,Banyule,Eastern Metropolitan,2017,800000
Ivanhoe,4,t,10,3079,4,3,2,200,Banyule,Eastern Metropolitan,2017,1000000
Jacana,3,h,15,3047,3,1,3,600,Hume,Northern Metropolitan,2017,600000
Kealba,4,h,15,3021,4,2,2,600,Brimbank,Western Metropolitan,2017,600000
Keilor East,3,h,10,3033,3,2,2,600,Moonee Valley,Western Metropolitan,2017,1000000
Keilor East,3,t,10,3033,3,2,1,400,Moonee Valley,Western Metropolitan,2017,800000
Keilor East,4,h,10,3033,4,1,1,600,Moonee Valley,Western Metropolitan,2017,800000
Kew,2,u,5,3101,2,1,2,0,Boroondara,Southern Metropolitan,2017,600000
Kings Park,3,h,15,3021,3,2,3,600,Brimbank,Western Metropolitan,2017,600000
Kurunjang,4,h,30,3337,4,2,2,600,Melton,Northern Victoria,2017,400000
Kurunjang,3,h,30,3337,3,1,1,600,Melton,Northern Victoria,2017,400000
Lalor,3,h,15,3075,3,1,2,800,Whittlesea,Northern Metropolitan,2017,800000
Lalor,3,h,15,3075,3,1,2,600,Whittlesea,Northern Metropolitan,2017,600000
Langwarrin,3,u,40,3910,3,1,2,200,Frankston,Eastern Victoria,2017,400000
Langwarrin,4,h,40,3910,4,2,6,Over 1000,Frankston,Eastern Victoria,2017,1000000
Maidstone,3,h,5,3012,3,1,2,600,Maribyrnong,Western Metropolitan,2017,600000
Maidstone,3,h,5,3012,3,1,5,600,Maribyrnong,Western Metropolitan,2017,1000000
Maidstone,2,h,5,3012,2,1,2,400,Maribyrnong,Western Metropolitan,2017,400000
Maidstone,2,h,5,3012,2,1,2,200,Maribyrnong,Western Metropolitan,2017,600000
Malvern East,3,h,10,3145,3,1,1,600,Stonnington,Southern Metropolitan,2017,1600000
Maribyrnong,3,t,5,3032,3,2,2,0,Maribyrnong,Western Metropolitan,2017,600000
Maribyrnong,2,u,5,3032,2,1,2,0,Maribyrnong,Western Metropolitan,2017,400000
Meadow Heights,3,u,15,3048,3,1,1,600,Hume,Northern Metropolitan,2017,400000
Melton South,3,h,30,3338,3,1,2,600,Melton,Western Victoria,2017,400000
Melton South,3,h,30,3338,3,1,1,600,Melton,Western Victoria,2017,400000
Melton South,3,h,30,3338,3,2,2,800,Melton,Western Victoria,2017,400000
Melton South,3,h,30,3338,3,1,2,600,Melton,Western Victoria,2017,400000
Melton West,3,h,30,3337,3,2,0,600,Melton,Northern Victoria,2017,400000
Mill Park,3,h,20,3082,3,2,2,600,Whittlesea,Northern Metropolitan,2017,800000
Mitcham,3,h,15,3132,3,1,2,800,Whitehorse,Eastern Metropolitan,2017,1200000
Mitcham,4,t,15,3132,4,3,2,400,Whitehorse,Eastern Metropolitan,2017,1000000
Moonee Ponds,1,u,5,3039,1,1,1,0,Moonee Valley,Western Metropolitan,2017,400000
Mordialloc,1,u,20,3195,1,1,1,0,Kingston,South-Eastern Metropolitan,2017,400000
Mount Waverley,3,h,15,3149,3,2,4,800,Monash,Eastern Metropolitan,2017,1200000
Mount Waverley,2,u,15,3149,2,1,1,200,Monash,Eastern Metropolitan,2017,600000
Mount Waverley,4,h,15,3149,4,2,2,800,Monash,Eastern Metropolitan,2017,1800000
Mulgrave,3,h,20,3170,3,2,2,200,Monash,South-Eastern Metropolitan,2017,800000
Mulgrave,3,h,20,3170,3,2,2,200,Monash,South-Eastern Metropolitan,2017,800000
Mulgrave,3,h,20,3170,3,2,2,400,Monash,South-Eastern Metropolitan,2017,800000
Newport,3,h,5,3015,3,2,3,400,Hobsons Bay,Western Metropolitan,2017,1200000
Niddrie,4,h,10,3042,4,2,2,600,Moonee Valley,Western Metropolitan,2017,1200000
Niddrie,4,h,10,3042,4,2,1,200,Moonee Valley,Western Metropolitan,2017,1000000
Noble Park,2,u,25,3174,2,1,3,200,Greater Dandenong,South-Eastern Metropolitan,2017,400000
Noble Park,3,h,25,3174,3,1,1,600,Greater Dandenong,South-Eastern Metropolitan,2017,600000
North Melbourne,2,u,0,3051,2,1,1,0,Melbourne,Northern Metropolitan,2017,400000
Northcote,3,h,5,3070,3,2,1,200,Darebin,Northern Metropolitan,2017,1200000
Northcote,3,h,5,3070,3,1,1,400,Darebin,Northern Metropolitan,2017,1400000
Northcote,1,u,5,3070,1,1,1,Over 1000,Darebin,Northern Metropolitan,2017,400000
Northcote,3,h,5,3070,3,1,2,800,Darebin,Northern Metropolitan,2017,1800000
Oakleigh South,4,h,15,3167,4,2,2,600,Monash,South-Eastern Metropolitan,2017,1400000
Pakenham,4,h,45,3810,4,2,2,600,Cardinia,Eastern Victoria,2017,600000
Pascoe Vale,2,u,10,3044,2,1,1,200,Moreland,Northern Metropolitan,2017,600000
Pascoe Vale,2,t,10,3044,2,1,1,200,Moreland,Northern Metropolitan,2017,600000
Pascoe Vale,2,u,10,3044,2,1,1,200,Moreland,Northern Metropolitan,2017,600000
Pascoe Vale,2,u,10,3044,2,1,1,200,Moreland,Northern Metropolitan,2017,600000
Pascoe Vale,2,u,10,3044,2,1,1,200,Moreland,Northern Metropolitan,2017,800000
Port Melbourne,2,u,5,3207,2,1,1,800,Port Phillip,Southern Metropolitan,2017,600000
Prahran,2,u,5,3181,2,2,1,0,Stonnington,Southern Metropolitan,2017,600000
Preston,1,u,10,3072,1,1,1,600,Darebin,Northern Metropolitan,2017,200000
Preston,1,u,10,3072,1,1,1,600,Darebin,Northern Metropolitan,2017,400000
Preston,1,u,10,3072,1,1,1,200,Darebin,Northern Metropolitan,2017,600000
Preston,3,h,10,3072,3,1,3,400,Darebin,Northern Metropolitan,2017,1000000
Reservoir,2,u,10,3073,2,1,1,200,Darebin,Northern Metropolitan,2017,400000
Reservoir,2,h,10,3073,2,1,1,0,Darebin,Northern Metropolitan,2017,400000
Reservoir,2,t,10,3073,2,2,1,0,Darebin,Northern Metropolitan,2017,600000
Reservoir,5,h,10,3073,5,2,2,400,Darebin,Northern Metropolitan,2017,1200000
Reservoir,4,h,10,3073,4,1,2,800,Darebin,Northern Metropolitan,2017,800000
Richmond,2,u,0,3121,2,1,1,Over 1000,Yarra,Northern Metropolitan,2017,400000
Richmond,3,h,0,3121,3,2,1,0,Yarra,Northern Metropolitan,2017,1600000
Richmond,2,u,0,3121,2,2,2,Over 1000,Yarra,Northern Metropolitan,2017,600000
Richmond,2,u,0,3121,2,2,2,0,Yarra,Northern Metropolitan,2017,1600000
Richmond,2,u,0,3121,2,2,1,0,Yarra,Northern Metropolitan,2017,600000
Ringwood,3,h,20,3134,3,2,2,1000,Maroondah,Eastern Metropolitan,2017,800000
Ringwood,3,h,20,3134,3,2,2,600,Maroondah,Eastern Metropolitan,2017,1000000
Ringwood East,3,h,20,3135,3,2,2,600,Maroondah,Eastern Metropolitan,2017,800000
Roxburgh Park,3,h,20,3064,3,2,2,600,Hume,Northern Metropolitan,2017,600000
Sandringham,3,h,15,3191,3,2,1,400,Bayside,Southern Metropolitan,2017,1600000
Sandringham,2,u,15,3191,2,1,1,200,Bayside,Southern Metropolitan,2017,800000
Scoresby,4,h,20,3179,4,2,2,Over 1000,Knox,Eastern Metropolitan,2017,1000000
Scoresby,4,h,20,3179,4,2,2,1000,Knox,Eastern Metropolitan,2017,1200000
Seddon,3,u,5,3011,3,2,2,0,Maribyrnong,Western Metropolitan,2017,800000
South Morang,3,h,20,3752,3,2,2,400,Whittlesea,Northern Metropolitan,2017,600000
South Morang,4,h,20,3752,4,2,2,600,Whittlesea,Northern Metropolitan,2017,800000
South Morang,5,h,20,3752,5,3,4,800,Whittlesea,Northern Metropolitan,2017,1000000
South Morang,3,h,20,3752,3,2,2,400,Whittlesea,Northern Metropolitan,2017,600000
South Yarra,2,u,5,3141,2,1,1,0,Melbourne,Southern Metropolitan,2017,800000
South Yarra,1,u,5,3141,1,1,1,0,Stonnington,Southern Metropolitan,2017,400000
South Yarra,2,u,5,3141,2,2,0,0,Stonnington,Southern Metropolitan,2017,400000
South Yarra,2,u,5,3141,2,2,2,0,Stonnington,Southern Metropolitan,2017,1400000
Springvale,2,u,20,3171,2,2,2,200,Greater Dandenong,South-Eastern Metropolitan,2017,600000
Springvale South,3,h,20,3172,3,1,2,600,Greater Dandenong,South-Eastern Metropolitan,2017,800000
St Albans,3,h,15,3021,3,1,3,600,Brimbank,Western Metropolitan,2017,600000
St Kilda,1,u,5,3182,1,1,1,0,Port Phillip,Southern Metropolitan,2017,400000
St Kilda,2,u,5,3182,2,1,0,0,Port Phillip,Southern Metropolitan,2017,600000
St Kilda,2,u,5,3182,2,1,1,400,Port Phillip,Southern Metropolitan,2017,600000
St Kilda,3,h,5,3182,3,2,1,200,Port Phillip,Southern Metropolitan,2017,1200000
Strathmore,4,h,10,3041,4,1,2,800,Moonee Valley,Western Metropolitan,2017,1200000
Sunbury,3,h,30,3429,3,1,3,600,Hume,Western Metropolitan,2017,600000
Sunbury,3,h,30,3429,3,1,4,600,Hume,Western Metropolitan,2017,400000
Sunshine,3,h,10,3020,3,1,3,800,Brimbank,Western Metropolitan,2017,1000000
Sunshine North,4,t,10,3020,4,2,1,200,Brimbank,Western Metropolitan,2017,600000
Sunshine North,3,h,10,3020,3,1,0,600,Brimbank,Western Metropolitan,2017,600000
Sunshine West,3,h,10,3020,3,1,2,600,Brimbank,Western Metropolitan,2017,800000
Sunshine West,3,t,10,3020,3,2,1,400,Brimbank,Western Metropolitan,2017,600000
Sunshine West,4,h,10,3020,4,2,2,600,Brimbank,Western Metropolitan,2017,800000
Surrey Hills,3,h,10,3127,3,1,2,800,Boroondara,Southern Metropolitan,2017,Over 2M
Surrey Hills,2,h,10,3127,2,1,1,800,Whitehorse,Southern Metropolitan,2017,2000000
Surrey Hills,4,h,10,3127,4,2,2,800,Boroondara,Southern Metropolitan,2017,Over 2M
Surrey Hills,2,u,10,3127,2,1,1,200,Boroondara,Southern Metropolitan,2017,800000
Sydenham,4,h,20,3037,4,2,2,Over 1000,Brimbank,Western Metropolitan,2017,800000
Sydenham,3,h,20,3037,3,2,2,400,Brimbank,Western Metropolitan,2017,600000
Tarneit,4,h,20,3029,4,2,2,400,Wyndham,Western Metropolitan,2017,400000
Tarneit,3,h,20,3029,3,2,2,400,Wyndham,Western Metropolitan,2017,600000
Tarneit,3,h,20,3029,3,2,2,400,Wyndham,Western Metropolitan,2017,400000
Taylors Hill,3,h,20,3037,3,2,2,400,Melton,Western Metropolitan,2017,600000
Taylors Hill,3,h,20,3037,3,2,1,400,Melton,Western Metropolitan,2017,600000
Taylors Hill,5,h,20,3037,5,3,2,400,Melton,Western Metropolitan,2017,800000
Taylors Lakes,4,h,15,3038,4,2,1,600,Brimbank,Western Metropolitan,2017,600000
Taylors Lakes,3,h,15,3038,3,2,1,600,Brimbank,Western Metropolitan,2017,600000
Taylors Lakes,4,h,15,3038,4,3,6,800,Brimbank,Western Metropolitan,2017,800000
Taylors Lakes,3,h,15,3038,3,3,2,600,Brimbank,Western Metropolitan,2017,800000
Taylors Lakes,3,t,15,3038,3,2,2,200,Brimbank,Western Metropolitan,2017,600000
Templestowe,4,h,15,3106,4,2,2,800,Manningham,Eastern Metropolitan,2017,1200000
Templestowe,5,h,15,3106,5,3,3,800,Manningham,Eastern Metropolitan,2017,1400000
Templestowe Lower,4,h,10,3107,4,2,4,800,Manningham,Eastern Metropolitan,2017,1200000
Templestowe Lower,4,h,10,3107,4,2,2,800,Manningham,Eastern Metropolitan,2017,1400000
Templestowe Lower,2,t,10,3107,2,1,1,200,Manningham,Eastern Metropolitan,2017,800000
Thomastown,3,h,15,3074,3,1,2,600,Whittlesea,Northern Metropolitan,2017,600000
Thomastown,3,h,15,3074,3,1,2,600,Whittlesea,Northern Metropolitan,2017,600000
Thomastown,3,h,15,3074,3,1,2,600,Whittlesea,Northern Metropolitan,2017,800000
Thornbury,3,h,5,3071,3,1,0,400,Darebin,Northern Metropolitan,2017,1200000
Toorak,2,u,5,3142,2,1,1,0,Stonnington,Southern Metropolitan,2017,800000
Toorak,2,u,5,3142,2,2,1,0,Stonnington,Southern Metropolitan,2017,1000000
Toorak,1,u,5,3142,2,1,1,0,Stonnington,Southern Metropolitan,2017,400000
Tullamarine,3,h,15,3043,3,1,1,800,Hume,Western Metropolitan,2017,800000
Vermont,3,h,15,3133,3,1,1,600,Whitehorse,Eastern Metropolitan,2017,1000000
Wantirna South,3,h,15,3152,3,1,2,800,Knox,Eastern Metropolitan,2017,800000
Wantirna South,3,t,15,3152,3,1,2,200,Knox,Eastern Metropolitan,2017,600000
Watsonia,3,h,15,3087,3,1,1,600,Banyule,Northern Metropolitan,2017,800000
Watsonia North,3,h,15,3087,3,1,2,600,Banyule,Northern Metropolitan,2017,800000
Watsonia North,3,h,15,3087,3,1,2,800,Banyule,Northern Metropolitan,2017,800000
Werribee,3,h,15,3030,3,1,2,600,Wyndham,Western Metropolitan,2017,400000
Werribee,4,h,15,3030,4,2,2,400,Wyndham,Western Metropolitan,2017,400000
Werribee,3,h,15,3030,3,1,2,600,Wyndham,Western Metropolitan,2017,400000
Werribee,3,h,15,3030,3,1,1,600,Wyndham,Western Metropolitan,2017,400000
Werribee,3,h,15,3030,3,1,3,600,Wyndham,Western Metropolitan,2017,400000
Werribee,4,h,15,3030,4,2,2,600,Wyndham,Western Metropolitan,2017,600000
Werribee,3,h,15,3030,3,1,1,600,Wyndham,Western Metropolitan,2017,400000
Werribee,4,h,15,3030,4,2,1,600,Wyndham,Western Metropolitan,2017,600000
West Footscray,3,h,5,3012,3,1,2,200,Maribyrnong,Western Metropolitan,2017,800000
West Footscray,3,h,5,3012,3,1,2,400,Maribyrnong,Western Metropolitan,2017,1000000
Wheelers Hill,5,h,15,3150,5,3,3,1000,Monash,South-Eastern Metropolitan,2017,1600000
Wheelers Hill,5,h,15,3150,5,3,4,600,Monash,South-Eastern Metropolitan,2017,1400000
Williamstown,4,h,5,3016,4,2,0,200,Hobsons Bay,Western Metropolitan,2017,1400000
Wollert,3,h,25,3750,3,2,1,200,Whittlesea,Northern Metropolitan,2017,400000
Yarra Glen,3,h,30,3775,3,2,1,800,Yarra Ranges,Northern Victoria,2017,600000
Yarraville,2,h,5,3013,2,1,3,400,Maribyrnong,Western Metropolitan,2017,1000000
Yarraville,4,h,5,3013,4,2,2,400,Maribyrnong,Western Metropolitan,2017,1400000
Yarraville,2,h,5,3013,2,1,0,200,Maribyrnong,Western Metropolitan,2017,1000000
Airport West,3,t,10,3042,3,2,1,200,Moonee Valley,Western Metropolitan,2017,800000
Albanvale,3,h,15,3021,3,1,3,600,Brimbank,Western Metropolitan,2017,600000
Albion,3,h,10,3020,3,1,2,400,Brimbank,Western Metropolitan,2017,600000
Albion,2,t,10,3020,2,1,1,200,Brimbank,Western Metropolitan,2017,400000
Albion,3,t,10,3020,3,2,2,200,Brimbank,Western Metropolitan,2017,600000
Ardeer,3,h,15,3022,3,1,2,600,Brimbank,Western Metropolitan,2017,600000
Armadale,1,u,5,3143,1,1,1,0,Stonnington,Southern Metropolitan,2017,400000
Armadale,2,u,5,3143,2,1,1,0,Stonnington,Southern Metropolitan,2017,600000
Ascot Vale,3,t,5,3032,3,2,2,200,Moonee Valley,Western Metropolitan,2017,1200000
Ashwood,4,h,10,3147,4,2,3,600,Monash,Southern Metropolitan,2017,1600000
Aspendale,4,h,20,3195,4,2,4,400,Kingston,South-Eastern Metropolitan,2017,1600000
Balwyn,5,h,10,3103,5,4,2,800,Boroondara,Southern Metropolitan,2017,Over 2M
Balwyn,4,t,10,3103,4,3,2,200,Boroondara,Southern Metropolitan,2017,1400000
Balwyn North,3,u,10,3104,3,2,2,400,Boroondara,Southern Metropolitan,2017,1600000
Balwyn North,2,u,10,3104,2,1,1,400,Boroondara,Southern Metropolitan,2017,1000000
Balwyn North,4,h,10,3104,4,2,2,600,Boroondara,Southern Metropolitan,2017,1800000
Bayswater,3,h,25,3153,3,1,1,400,Knox,Eastern Metropolitan,2017,600000
Beaconsfield,3,u,40,3807,3,1,1,400,Cardinia,Eastern Victoria,2017,600000
Beaumaris,3,t,15,3193,3,2,2,200,Bayside,Southern Metropolitan,2017,1000000
Beaumaris,3,h,15,3193,3,2,2,600,Bayside,Southern Metropolitan,2017,1600000
Bentleigh,3,t,10,3204,3,3,2,400,Glen Eira,Southern Metropolitan,2017,1400000
Bentleigh East,2,u,15,3165,2,1,1,200,Glen Eira,Southern Metropolitan,2017,600000
Bentleigh East,3,h,15,3165,3,2,2,200,Glen Eira,Southern Metropolitan,2017,1000000
Bentleigh East,4,h,15,3165,4,2,2,600,Glen Eira,Southern Metropolitan,2017,1800000
Bentleigh East,3,t,15,3165,3,2,2,600,Glen Eira,Southern Metropolitan,2017,1200000
Berwick,3,h,35,3806,3,1,2,800,Casey,Eastern Victoria,2017,600000
Black Rock,2,u,15,3193,2,1,1,0,Bayside,Southern Metropolitan,2017,600000
Black Rock,3,t,15,3193,3,2,2,400,Bayside,Southern Metropolitan,2017,1200000
Blackburn South,2,u,15,3130,2,1,1,Over 1000,Whitehorse,Eastern Metropolitan,2017,600000
Boronia,3,h,25,3155,3,1,2,800,Knox,Eastern Metropolitan,2017,800000
Boronia,4,h,25,3155,4,2,2,800,Knox,Eastern Metropolitan,2017,800000
Box Hill,4,h,10,3128,4,1,1,600,Whitehorse,Eastern Metropolitan,2017,1800000
Braybrook,3,h,10,3019,3,1,2,600,Maribyrnong,Western Metropolitan,2017,800000
Brighton,2,u,10,3186,2,1,1,200,Bayside,Southern Metropolitan,2017,800000
Brighton,1,u,10,3186,1,1,1,0,Bayside,Southern Metropolitan,2017,400000
Brighton,2,u,10,3186,2,1,1,200,Bayside,Southern Metropolitan,2017,800000
Brighton,3,h,10,3186,3,2,2,200,Bayside,Southern Metropolitan,2017,1200000
Broadmeadows,3,h,15,3047,3,1,1,600,Hume,Northern Metropolitan,2017,600000
Broadmeadows,4,h,15,3047,4,1,4,800,Hume,Northern Metropolitan,2017,800000
Broadmeadows,3,h,15,3047,3,2,1,600,Hume,Northern Metropolitan,2017,600000
Brookfield,4,h,30,3338,4,2,2,600,Melton,Western Victoria,2017,400000
Brooklyn,2,u,5,3012,2,2,1,200,Hobsons Bay,Western Metropolitan,2017,600000
Brunswick,2,h,5,3056,2,1,1,200,Moreland,Northern Metropolitan,2017,600000
Brunswick,4,h,5,3056,4,2,0,200,Moreland,Northern Metropolitan,2017,1000000
Brunswick East,2,h,5,3057,2,1,1,200,Moreland,Northern Metropolitan,2017,600000
Brunswick East,2,h,5,3057,2,1,1,0,Moreland,Northern Metropolitan,2017,600000
Brunswick East,2,h,5,3057,2,1,1,0,Moreland,Northern Metropolitan,2017,600000
Brunswick East,2,u,5,3057,2,1,1,0,Moreland,Northern Metropolitan,2017,600000
Brunswick East,2,h,5,3057,2,1,1,400,Moreland,Northern Metropolitan,2017,1200000
Brunswick West,2,h,5,3055,2,1,1,600,Moreland,Northern Metropolitan,2017,1200000
Brunswick West,2,u,5,3055,2,2,1,0,Moreland,Northern Metropolitan,2017,400000
Burwood,3,h,10,3125,3,1,2,800,Whitehorse,Southern Metropolitan,2017,1800000
Burwood East,3,u,15,3151,3,2,2,400,Whitehorse,Eastern Metropolitan,2017,800000
Cairnlea,3,h,15,3023,3,2,2,400,Brimbank,Western Metropolitan,2017,600000
Camberwell,3,t,10,3124,3,2,2,200,Boroondara,Southern Metropolitan,2017,1200000
Camberwell,5,h,10,3124,5,2,0,600,Boroondara,Southern Metropolitan,2017,Over 2M
Camberwell,2,u,10,3124,2,1,1,Over 1000,Boroondara,Southern Metropolitan,2017,600000
Camberwell,4,h,10,3124,4,2,3,1000,Boroondara,Southern Metropolitan,2017,Over 2M
Camberwell,3,u,10,3124,3,1,2,Over 1000,Boroondara,Southern Metropolitan,2017,600000
Camberwell,2,u,10,3124,2,1,1,Over 1000,Boroondara,Southern Metropolitan,2017,600000
Carlton,3,h,0,3053,3,1,0,0,Melbourne,Northern Metropolitan,2017,1000000
Carlton North,2,h,5,3054,2,1,1,200,Yarra,Northern Metropolitan,2017,1600000
Carnegie,2,u,10,3163,2,1,1,200,Glen Eira,Southern Metropolitan,2017,600000
Carnegie,1,u,10,3163,1,1,1,Over 1000,Glen Eira,Southern Metropolitan,2017,400000
Carnegie,3,u,10,3163,3,2,1,200,Glen Eira,Southern Metropolitan,2017,1200000
Caroline Springs,3,h,15,3023,3,2,2,400,Melton,Western Metropolitan,2017,600000
Carrum,3,h,30,3197,3,2,1,400,Kingston,South-Eastern Metropolitan,2017,600000
Carrum Downs,3,h,35,3201,3,1,0,600,Frankston,South-Eastern Metropolitan,2017,400000
Chadstone,5,t,10,3148,5,2,2,200,Monash,Southern Metropolitan,2017,1000000
Chelsea,3,h,25,3196,3,1,2,400,Kingston,South-Eastern Metropolitan,2017,800000
Chelsea Heights,5,h,25,3196,5,5,4,600,Kingston,South-Eastern Metropolitan,2017,800000
Cheltenham,4,h,20,3192,4,2,2,800,Kingston,Southern Metropolitan,2017,1800000
Cheltenham,2,u,20,3192,2,1,2,200,Kingston,Southern Metropolitan,2017,600000
Cheltenham,2,t,20,3192,2,1,1,200,Kingston,Southern Metropolitan,2017,800000
Clarinda,5,h,20,3169,5,3,2,600,Kingston,South-Eastern Metropolitan,2017,1000000
Clifton Hill,4,h,5,3068,4,2,0,200,Yarra,Northern Metropolitan,2017,1600000
Clifton Hill,2,u,5,3068,2,1,1,0,Yarra,Northern Metropolitan,2017,600000
Coburg,2,h,5,3058,2,1,1,200,Moreland,Northern Metropolitan,2017,600000
Coburg,4,h,5,3058,4,2,2,400,Moreland,Northern Metropolitan,2017,1400000
Coburg,2,h,5,3058,2,1,1,400,Moreland,Northern Metropolitan,2017,1000000
Coburg,1,u,5,3058,1,1,1,200,Moreland,Northern Metropolitan,2017,400000
Coburg North,4,h,5,3058,4,2,2,600,Moreland,Northern Metropolitan,2017,1000000
Coburg North,3,h,5,3058,3,1,1,600,Moreland,Northern Metropolitan,2017,800000
Coburg North,3,t,5,3058,3,2,2,200,Moreland,Northern Metropolitan,2017,800000
Coolaroo,3,h,15,3048,3,1,1,600,Hume,Northern Metropolitan,2017,400000
Craigieburn,4,h,20,3064,4,2,1,400,Hume,Northern Metropolitan,2017,600000
Craigieburn,4,h,20,3064,4,2,2,600,Hume,Northern Metropolitan,2017,600000
Craigieburn,3,h,20,3064,3,1,1,400,Hume,Northern Metropolitan,2017,400000
Cranbourne North,4,h,35,3977,4,2,0,600,Casey,South-Eastern Metropolitan,2017,600000
Croydon,2,h,25,3136,2,1,2,Over 1000,Maroondah,Eastern Metropolitan,2017,1200000
Croydon,3,h,25,3136,3,2,2,200,Maroondah,Eastern Metropolitan,2017,800000
Croydon,3,h,25,3136,3,1,1,1000,Maroondah,Eastern Metropolitan,2017,1000000
Croydon Hills,4,h,25,3136,4,2,2,600,Maroondah,Eastern Metropolitan,2017,1000000
Dandenong North,4,u,25,3175,4,3,2,200,Greater Dandenong,South-Eastern Metropolitan,2017,600000
Doncaster,3,h,10,3108,3,1,2,800,Manningham,Eastern Metropolitan,2017,1400000
Doncaster East,3,h,15,3109,3,1,1,800,Manningham,Eastern Metropolitan,2017,1200000
Doncaster East,6,h,15,3109,6,3,2,600,Manningham,Eastern Metropolitan,2017,1600000
Doncaster East,3,t,15,3109,3,2,2,200,Manningham,Eastern Metropolitan,2017,1000000
Doncaster East,4,h,15,3109,4,2,2,600,Manningham,Eastern Metropolitan,2017,1200000
Doncaster East,3,t,15,3109,3,2,2,200,Manningham,Eastern Metropolitan,2017,1200000
Doncaster East,3,h,15,3109,3,1,2,600,Manningham,Eastern Metropolitan,2017,1400000
Doreen,4,h,25,3754,4,2,2,600,Whittlesea,Northern Victoria,2017,600000
Doreen,4,h,25,3754,4,2,2,400,Whittlesea,Northern Victoria,2017,600000
Doveton,3,h,30,3177,3,1,2,600,Casey,South-Eastern Metropolitan,2017,600000
Doveton,3,h,30,3177,3,1,0,600,Casey,South-Eastern Metropolitan,2017,400000
Eaglemont,4,h,10,3084,4,2,3,Over 1000,Banyule,Eastern Metropolitan,2017,Over 2M
Edithvale,4,u,25,3196,4,2,2,400,Kingston,South-Eastern Metropolitan,2017,800000
Elsternwick,2,u,5,3185,2,1,2,600,Glen Eira,Southern Metropolitan,2017,800000
Eltham North,4,h,20,3095,4,2,2,600,Nillumbik,Eastern Metropolitan,2017,800000
Eltham North,4,h,20,3095,4,3,2,Over 1000,Nillumbik,Eastern Metropolitan,2017,1000000
Eltham North,5,h,20,3095,5,2,1,800,Nillumbik,Eastern Metropolitan,2017,800000
Elwood,2,u,5,3184,2,1,1,800,Port Phillip,Southern Metropolitan,2017,1000000
Elwood,2,u,5,3184,2,1,2,800,Port Phillip,Southern Metropolitan,2017,800000
