Type,Rooms,Bedroom,Bathroom,Car,Landsize,Distance,Postcode,Suburb,CouncilArea,Regionname,Year,Price
h,3,3,1,1,400,5,3070,Northcote,Darebin,Northern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,1,400,5,3121,Richmond,Yarra,Northern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,1,400,10,3016,Williamstown,Hobsons Bay,Western Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,1,400,5,3121,Cremorne,Yarra,Northern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,1,400,5,3032,Ascot Vale,Moonee Valley,Western Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,1,400,5,3032,Ascot Vale,Moonee Valley,Western Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,1,400,5,3056,Brunswick,Moreland,Northern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,1,400,10,3040,Essendon,Moonee Valley,Western Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,1,400,5,3011,Footscray,Maribyrnong,Western Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,1,400,5,3070,Northcote,Darebin,Northern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,1,400,5,3039,Moonee Ponds,Moonee Valley,Western Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,1,400,5,3101,Kew,Boroondara,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,1,400,5,3056,Brunswick,Moreland,Northern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,1,400,5,3122,Hawthorn,Boroondara,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,1,400,5,3070,Northcote,Darebin,Northern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,1,600,10,3147,Ashburton,Boroondara,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,1,600,15,3204,Bentleigh,Glen Eira,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,1,600,15,3204,Bentleigh,Glen Eira,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,1,600,15,3165,Bentleigh East,Glen Eira,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,1,600,15,3128,Box Hill,Whitehorse,Eastern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,1,600,10,3125,Burwood,Whitehorse,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,1,600,10,3058,Coburg,Moreland,Northern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,1,600,15,3108,Doncaster,Manningham,Eastern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,1,600,5,3101,Kew,Boroondara,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,1,600,5,3039,Moonee Ponds,Moonee Valley,Western Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,1,600,10,3041,Strathmore,Moonee Valley,Western Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,1,600,10,3204,Ormond,Glen Eira,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,1,600,10,3040,Essendon,Moonee Valley,Western Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,1,600,10,3084,Heidelberg,Banyule,Eastern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,1,600,10,3040,Essendon,Moonee Valley,Western Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,1,600,10,3042,Niddrie,Moonee Valley,Western Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,1,600,10,3042,Niddrie,Moonee Valley,Western Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,1,600,15,3165,Bentleigh East,Glen Eira,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,1,600,10,3163,Murrumbeena,Glen Eira,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,1,600,15,3188,Hampton East,Bayside,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,1,600,15,3151,Burwood East,Whitehorse,Eastern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,1,800,10,3147,Ashwood,Monash,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,1,800,15,3165,Bentleigh East,Glen Eira,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,1,800,15,3128,Box Hill,Whitehorse,Eastern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,1,800,15,3148,Chadstone,Monash,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,1,800,15,3108,Doncaster,Manningham,Eastern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,1,800,10,3040,Essendon,Moonee Valley,Western Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,1,800,10,3041,Essendon North,Moonee Valley,Western Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,1,800,15,3166,Hughesdale,Monash,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,1,800,10,3044,Pascoe Vale,Moreland,Northern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,1,800,10,3084,Heidelberg,Banyule,Eastern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,1,800,10,3163,Murrumbeena,Glen Eira,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,1,800,10,3147,Ashwood,Monash,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,1,800,15,3108,Doncaster,Manningham,Eastern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,1,800,10,3204,Bentleigh,Glen Eira,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,1,800,15,3130,Blackburn South,Whitehorse,Eastern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,1,800,15,3168,Clayton,Monash,South-Eastern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,1,800,10,3125,Burwood,Monash,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,1,800,10,3147,Ashwood,Monash,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,0,5,3121,Richmond,Yarra,Northern Metropolitan,2016,Between 1.2M to 1.6M
u,3,3,1,2,0,10,3186,Brighton,Bayside,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,200,5,3181,Prahran,Stonnington,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,200,5,3121,Richmond,Yarra,Northern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,200,5,3013,Yarraville,Maribyrnong,Western Metropolitan,2016,Between 1.2M to 1.6M
t,3,3,1,2,200,0,3066,Collingwood,Yarra,Northern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,200,15,3188,Hampton,Bayside,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,200,10,3040,Essendon West,Moonee Valley,Western Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,200,5,3101,Kew,Boroondara,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,400,10,3104,Balwyn North,Boroondara,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,400,10,3186,Brighton,Bayside,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,400,5,3055,Brunswick West,Moreland,Northern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,400,5,3055,Brunswick West,Moreland,Northern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,400,10,3162,Caulfield South,Glen Eira,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,400,10,3162,Caulfield South,Glen Eira,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,400,10,3185,Elsternwick,Glen Eira,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,400,10,3185,Elsternwick,Glen Eira,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,400,10,3040,Essendon,Moonee Valley,Western Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,400,5,3078,Fairfield,Darebin,Northern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,400,10,3146,Glen Iris,Boroondara,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,400,15,3188,Hampton,Bayside,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,400,5,3122,Hawthorn,Boroondara,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,400,5,3101,Kew,Boroondara,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,400,10,3102,Kew East,Boroondara,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,400,5,3039,Moonee Ponds,Moonee Valley,Western Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,400,5,3039,Moonee Ponds,Moonee Valley,Western Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,400,5,3121,Richmond,Yarra,Northern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,400,5,3011,Seddon,Maribyrnong,Western Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,400,10,3016,Williamstown,Hobsons Bay,Western Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,400,5,3181,Windsor,Port Phillip,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,400,5,3013,Yarraville,Maribyrnong,Western Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,400,5,3057,Brunswick East,Moreland,Northern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,400,5,3057,Brunswick East,Moreland,Northern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,400,10,3123,Hawthorn East,Boroondara,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,400,10,3186,Brighton,Bayside,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,400,5,3057,Brunswick East,Moreland,Northern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,400,5,3056,Brunswick,Moreland,Northern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,400,5,3032,Ascot Vale,Moonee Valley,Western Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,400,15,3188,Hampton,Unavailable,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,400,5,3071,Thornbury,Darebin,Northern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,400,10,3079,Ivanhoe,Banyule,Eastern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,400,5,3016,Williamstown,Hobsons Bay,Western Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,400,5,3039,Moonee Ponds,Moonee Valley,Western Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,400,10,3163,Carnegie,Glen Eira,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,600,10,3147,Ashburton,Boroondara,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,600,10,3147,Ashburton,Boroondara,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,600,15,3204,Bentleigh,Glen Eira,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,600,15,3165,Bentleigh East,Glen Eira,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,600,15,3128,Box Hill,Whitehorse,Eastern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,600,10,3125,Burwood,Whitehorse,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,600,10,3125,Burwood,Whitehorse,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,600,10,3162,Caulfield South,Glen Eira,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,600,10,3146,Glen Iris,Stonnington,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,600,10,3146,Glen Iris,Boroondara,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,600,15,3166,Hughesdale,Monash,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,600,10,3079,Ivanhoe,Banyule,Eastern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,600,10,3079,Ivanhoe,Banyule,Eastern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,600,5,3070,Northcote,Darebin,Northern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,600,10,3163,Murrumbeena,Glen Eira,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,600,10,3145,Caulfield East,Glen Eira,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,600,10,3104,Balwyn North,Boroondara,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,600,15,3148,Chadstone,Monash,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,600,15,3108,Doncaster,Manningham,Eastern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,600,15,3108,Doncaster,Manningham,Eastern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,600,10,3187,Brighton East,Bayside,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,600,10,3145,Malvern East,Stonnington,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,600,15,3189,Moorabbin,Kingston,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,600,15,3165,Bentleigh East,Glen Eira,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,600,10,3108,Doncaster,Manningham,Eastern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,600,10,3187,Brighton East,Bayside,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,600,5,3055,Brunswick West,Moreland,Northern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,600,15,3109,Doncaster East,Manningham,Eastern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,600,20,3195,Parkdale,Kingston,South-Eastern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,600,10,3084,Eaglemont,Banyule,Eastern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,600,10,3084,Eaglemont,Banyule,Eastern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,600,5,3032,Ascot Vale,Moonee Valley,Western Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,600,15,3109,Doncaster East,Manningham,Eastern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,800,15,3204,Bentleigh,Glen Eira,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,800,15,3204,Bentleigh,Glen Eira,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,800,10,3187,Brighton East,Bayside,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,800,10,3125,Burwood,Monash,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,800,10,3125,Burwood,Whitehorse,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,800,15,3108,Doncaster,Manningham,Eastern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,800,15,3108,Doncaster,Manningham,Eastern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,800,10,3125,Burwood,Whitehorse,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,800,10,3163,Murrumbeena,Glen Eira,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,800,15,3107,Templestowe Lower,Manningham,Eastern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,800,15,3107,Templestowe Lower,Manningham,Eastern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,800,15,3149,Mount Waverley,Monash,Eastern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,800,15,3168,Clayton,Monash,South-Eastern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,800,10,3104,Balwyn North,Boroondara,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,800,10,3040,Essendon West,Moonee Valley,Western Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,800,15,3131,Nunawading,Whitehorse,Eastern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,800,10,3108,Doncaster,Manningham,Eastern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,1000,10,3104,Balwyn North,Boroondara,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,1000,10,3032,Maribyrnong,Maribyrnong,Western Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,1000,10,3072,Preston,Darebin,Northern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,1000,10,3044,Pascoe Vale,Moreland,Northern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,2,Over 1000,10,3147,Ashburton,Boroondara,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,Over 1000,15,3108,Doncaster,Manningham,Eastern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,2,Over 1000,15,3088,Greensborough,Banyule,Northern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,3,400,5,3031,Kensington,Melbourne,Northern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,3,400,5,3055,Brunswick West,Moreland,Northern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,3,600,10,3187,Brighton East,Bayside,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,3,600,10,3025,Altona North,Hobsons Bay,Western Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,3,600,5,3032,Ascot Vale,Moonee Valley,Western Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,3,600,15,3165,Bentleigh East,Glen Eira,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,3,600,5,3039,Moonee Ponds,Moonee Valley,Western Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,3,600,5,3070,Northcote,Darebin,Northern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,3,800,10,3105,Bulleen,Manningham,Eastern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,3,800,5,3071,Thornbury,Darebin,Northern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,3,800,10,3015,Newport,Hobsons Bay,Western Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,3,800,10,3046,Oak Park,Moreland,Northern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,3,800,10,3015,Spotswood,Hobsons Bay,Western Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,3,800,5,3015,Newport,Hobsons Bay,Western Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,3,1000,10,3105,Bulleen,Manningham,Eastern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,4,600,10,3104,Balwyn North,Boroondara,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,4,600,10,3040,Essendon,Moonee Valley,Western Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,4,600,5,3078,Fairfield,Darebin,Northern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,4,600,10,3015,Newport,Hobsons Bay,Western Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,4,600,10,3042,Niddrie,Moonee Valley,Western Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,1,4,800,15,3018,Altona,Hobsons Bay,Western Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,4,800,15,3165,Bentleigh East,Glen Eira,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,4,800,15,3108,Doncaster,Manningham,Eastern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,6,600,10,3163,Murrumbeena,Glen Eira,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,1,6,1000,10,3012,West Footscray,Maribyrnong,Western Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,0,200,5,3068,Fitzroy North,Yarra,Northern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,0,200,0,3051,North Melbourne,Melbourne,Northern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,0,200,10,3012,Kingsville,Maribyrnong,Western Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,0,200,5,3067,Abbotsford,Yarra,Northern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,2,0,200,0,3066,Collingwood,Yarra,Northern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,2,0,200,5,3056,Brunswick,Moreland,Northern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,2,0,200,5,3181,Prahran,Stonnington,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,2,0,200,5,3070,Northcote,Darebin,Northern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,2,0,200,5,3054,Carlton North,Yarra,Northern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,2,0,400,5,3011,Footscray,Maribyrnong,Western Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,0,400,10,3015,Newport,Hobsons Bay,Western Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,2,0,600,10,3084,Heidelberg,Banyule,Eastern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,2,0,800,5,3121,Richmond,Yarra,Northern Metropolitan,2017,Between 1.2M to 1.6M
u,3,3,2,1,0,0,3066,Collingwood,Yarra,Northern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,1,0,0,3051,North Melbourne,Melbourne,Northern Metropolitan,2016,Between 1.2M to 1.6M
u,3,3,2,1,0,5,3052,Parkville,Melbourne,Northern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,1,0,5,3121,Richmond,Yarra,Northern Metropolitan,2017,Between 1.2M to 1.6M
t,3,3,2,1,0,5,3142,Toorak,Stonnington,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,2,1,0,0,3065,Fitzroy,Yarra,Northern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,2,1,200,5,3068,Clifton Hill,Yarra,Northern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,1,200,0,3065,Fitzroy,Yarra,Northern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,1,200,5,3068,Fitzroy North,Yarra,Northern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,1,200,5,3122,Hawthorn,Boroondara,Southern Metropolitan,2016,Between 1.2M to 1.6M
t,3,3,2,1,200,5,3144,Malvern,Stonnington,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,1,200,5,3070,Northcote,Darebin,Northern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,1,200,5,3207,Port Melbourne,Port Phillip,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,1,200,5,3207,Port Melbourne,Melbourne,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,1,200,5,3121,Richmond,Yarra,Northern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,1,200,5,3121,Richmond,Yarra,Northern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,1,200,5,3011,Seddon,Maribyrnong,Western Metropolitan,2016,Between 1.2M to 1.6M
t,3,3,2,1,200,0,3205,South Melbourne,Port Phillip,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,1,200,0,3205,South Melbourne,Port Phillip,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,1,200,10,3016,Williamstown,Hobsons Bay,Western Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,1,200,10,3123,Hawthorn East,Boroondara,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,1,200,10,3163,Glen Huntly,Glen Eira,Southern Metropolitan,2016,Between 1.2M to 1.6M
t,3,3,2,1,200,15,3188,Hampton,Bayside,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,2,1,200,5,3039,Moonee Ponds,Moonee Valley,Western Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,2,1,200,5,3070,Northcote,Darebin,Northern Metropolitan,2017,Between 1.2M to 1.6M
u,3,3,2,1,200,10,3186,Brighton,Bayside,Southern Metropolitan,2017,Between 1.2M to 1.6M
t,3,3,2,1,200,5,3122,Hawthorn,Boroondara,Southern Metropolitan,2017,Between 1.2M to 1.6M
u,3,3,2,1,200,10,3186,Brighton,Bayside,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,2,1,200,10,3040,Essendon,Moonee Valley,Western Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,2,1,200,5,3183,Balaclava,Port Phillip,Southern Metropolitan,2017,Between 1.2M to 1.6M
t,3,3,2,1,200,10,3104,Balwyn North,Boroondara,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,2,1,200,5,3057,Brunswick East,Moreland,Northern Metropolitan,2017,Between 1.2M to 1.6M
u,3,3,2,1,200,5,3142,Toorak,Stonnington,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,2,1,400,10,3163,Carnegie,Glen Eira,Southern Metropolitan,2016,Between 1.2M to 1.6M
t,3,3,2,1,400,10,3184,Elwood,Port Phillip,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,1,400,10,3040,Essendon,Moonee Valley,Western Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,1,400,5,3122,Hawthorn,Boroondara,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,1,400,5,3101,Kew,Boroondara,Southern Metropolitan,2016,Between 1.2M to 1.6M
t,3,3,2,1,400,5,3039,Moonee Ponds,Moonee Valley,Western Metropolitan,2016,Between 1.2M to 1.6M
t,3,3,2,1,400,10,3127,Surrey Hills,Whitehorse,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,1,400,5,3071,Thornbury,Darebin,Northern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,1,400,10,3016,Williamstown,Hobsons Bay,Western Metropolitan,2016,Between 1.2M to 1.6M
t,3,3,2,1,400,10,3186,Brighton,Bayside,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,2,1,400,5,3070,Northcote,Darebin,Northern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,2,1,400,10,3162,Caulfield South,Glen Eira,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,2,1,400,10,3127,Surrey Hills,Whitehorse,Southern Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,2,1,400,10,3040,Essendon,Moonee Valley,Western Metropolitan,2017,Between 1.2M to 1.6M
h,3,3,2,1,600,15,3204,Bentleigh,Glen Eira,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,1,600,15,3204,Bentleigh,Glen Eira,Southern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,1,600,15,3128,Box Hill,Whitehorse,Eastern Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,1,600,10,3040,Essendon,Moonee Valley,Western Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,1,600,10,3040,Essendon,Moonee Valley,Western Metropolitan,2016,Between 1.2M to 1.6M
h,3,3,2,1,600,10,3041,Strathmore,Moonee Valley,Western Metropolitan,2016,Between 1.2M to 1.6M
